close,forward_return_1800s,forward_return_180s,forward_return_300s,forward_return_600s,forward_return_60s,forward_return_900s,futures_book_imbalance_10_mean,futures_book_imbalance_1_mean,futures_book_imbalance_20_mean,futures_book_imbalance_5_mean,futures_book_valid_seconds,futures_delta_qty,futures_delta_ratio,futures_microprice_mean,futures_spread_bps_mean,futures_total_qty,high,low,open,symbol,three_minute_epoch,three_minute_utc,trade_count
101.64,,-9.838646202287027e-05,,,,,-0.11241279125049315,0.15154377846737044,-0.031194361923839443,-0.07388235655577496,0,1037.2700000000004,0.15745149798037913,101.69075771889233,0.983380913329977,6587.870000000001,101.73,101.64,101.69,B-SOL_USDT,1789194960,2026-09-12T06:36:00+00:00,360
101.63,,0.0016727344288103296,,,,,-0.1500034988129757,-0.3629912648827636,-0.07503870250469567,-0.19406174432158416,0,-274.45000000000016,-0.04020214596989783,101.65318504367559,0.9837194590806527,6826.750000000004,101.7,101.63,101.64,B-SOL_USDT,1789195140,2026-09-12T06:39:00+00:00,215
101.8,,,,,,,0.006477638479669881,0.21062791107901027,-0.059319877931644345,0.013747017049647123,0,11357.229999999998,0.7860202380367401,101.6810531395554,0.983477864462716,14449.029999999997,101.8,101.62,101.64,B-SOL_USDT,1789195320,2026-09-12T06:42:00+00:00,101
0.7231,-0.0011063476697551478,0.00013829345871929632,,,,-0.0009680542110357404,-0.11912061056281963,0.22414629831040447,-0.06252234226207407,-0.13550774664714887,0,-21259.199999999997,-0.1606735543748535,0.7231445406482488,1.3828709052417596,132313.00000000003,0.7234,0.7229,0.723,B-SUI_USDT,1789191720,2026-09-12T05:42:00+00:00,96
0.7232,0.0005530973451328691,0.00027654867256643456,,,,-0.0017975663716813806,-0.23017315706268962,0.08192671753285798,-0.14803935193424098,-0.19496932166413394,0,27893.500000000004,0.545789495310791,0.7231707630025433,1.3828071197113019,51106.700000000004,0.7233,0.723,0.7231,B-SUI_USDT,1789191900,2026-09-12T05:45:00+00:00,113
0.7234,-0.0004147083218137837,-0.0008294166436273454,,,,-0.0016588332872548017,-0.16025504720394299,0.6056033238901181,-0.10692126884012516,-0.029941107096116776,0,28152.200000000008,0.3192250298222459,0.7233636134995279,1.3824885093579724,88189.20000000001,0.7236,0.7231,0.7232,B-SUI_USDT,1789192080,2026-09-12T05:48:00+00:00,115
0.7228,0.0008301051466519382,-0.00013835085777524903,,,,-0.0012451577199779074,-0.15257483257052415,-0.0454824832810383,-0.08092070933577156,-0.11707195683432532,0,25867.40000000001,0.1450926060959604,0.7231810592091693,1.382775350334234,178282.0,0.7235,0.7228,0.7234,B-SUI_USDT,1789192260,2026-09-12T05:51:00+00:00,118
0.7227,0.001245330012453305,-0.0004151100041510647,,,,-0.0011069600110695799,-0.03782434434464665,0.35492668171042846,0.015032686316164565,-0.042698326623883426,0,6608.300000000002,0.03047902194823507,0.7226010796674188,1.3839234464664087,216814.7,0.7229,0.7223,0.7228,B-SUI_USDT,1789192440,2026-09-12T05:54:00+00:00,115
0.7224,0.0013842746400885009,-0.0006921373200443615,,,,-0.00013842746400882788,0.024681755917742913,-0.36154414035226107,0.013187504493696588,-0.06982330934625598,0,20535.800000000003,0.1817761766085702,0.7225819227929824,1.3838915802084182,112973.0,0.723,0.7223,0.7227,B-SUI_USDT,1789192620,2026-09-12T05:57:00+00:00,99
0.7219,0.0033245601883917786,0.0004155700235488613,,,,0.002354896800110806,-0.09552856393828302,-0.438779130028855,0.0019437703926539218,-0.07486360629336819,0,4384.200000000006,0.019334285303526516,0.7221280610434985,1.3847539042569152,226757.80000000005,0.7225,0.7219,0.7224,B-SUI_USDT,1789192800,2026-09-12T06:00:00+00:00,185
0.7222,0.0012461921905289053,-0.0004153973968429314,,,,0.0012461921905289053,-0.10136100515214778,-0.1568079470700533,0.029630310248875552,0.02811270754429633,0,39587.80000000001,0.3337081682542359,0.7220921596026466,1.3848497858466793,118630.00000000001,0.7224,0.7219,0.7219,B-SUI_USDT,1789192980,2026-09-12T06:03:00+00:00,201
0.7219,0.0019393267765619449,0.0,,,,0.0020778501177449726,0.10879680141404653,0.25224440921451885,0.12511104460004044,0.2735851640178897,0,-296728.39999999997,-0.6805831491171613,0.7221959455537941,1.3846899773006225,435991.4,0.7223,0.7217,0.7223,B-SUI_USDT,1789193160,2026-09-12T06:06:00+00:00,134
0.7219,0.001800803435378917,0.0005540933647321111,,,,0.002354896800110806,0.07864414622053795,-0.21629258060575185,0.06997258209196532,-0.1106538131860116,0,47783.7,0.36922987764122267,0.7219058520376365,1.3852014372813795,129414.49999999996,0.722,0.7216,0.7219,B-SUI_USDT,1789193340,2026-09-12T06:09:00+00:00,109
0.7223,0.003599612349439285,0.0017998061747195315,,,,0.001522912917070407,-0.1373941158128187,-0.42406321515510204,-0.06261035837397003,-0.17938510926712076,0,36314.10000000001,0.19307086245772573,0.7225787968392423,1.3838915890429795,188086.9,0.7229,0.7221,0.7221,B-SUI_USDT,1789193520,2026-09-12T06:12:00+00:00,102
0.7236,,-0.0006909894969596708,,,,0.0009673852957434725,-0.18273639006884027,-0.060221809548804926,-0.06864885625885053,-0.192744755920905,0,198255.40000000005,0.6930548185312045,0.7228969889095226,1.383317915741685,286060.19999999995,0.7237,0.7223,0.7223,B-SUI_USDT,1789193700,2026-09-12T06:15:00+00:00,152
0.7231,,0.00041488037615833306,,,,0.0,-0.1803789681792389,-0.0005636061330158842,-0.12581713006863818,-0.20253354925572423,0,-26523.79999999999,-0.19398214917810733,0.7233999718196934,1.382361325791196,136733.2,0.724,0.723,0.7236,B-SUI_USDT,1789193880,2026-09-12T06:18:00+00:00,136
0.7234,,0.0002764722145423004,,,,-0.0001382361072711502,-0.15629314555871368,0.22393897655314832,-0.07465002862816582,-0.1186722284136359,0,-27467.100000000013,-0.17968148470387374,0.723244530282161,1.3826796720399852,152865.5,0.7235,0.7229,0.7231,B-SUI_USDT,1789194060,2026-09-12T06:21:00+00:00,130
0.7236,,-0.0002763957987838017,,,,-0.0005527915975678255,-0.1671428914889073,0.16847784817848618,-0.1220338233719979,-0.17314171833395883,0,64064.600000000006,0.489689437195686,0.7234917572257423,1.382201888617397,130827.0,0.7239,0.723,0.7234,B-SUI_USDT,1789194240,2026-09-12T06:24:00+00:00,182
0.7234,,0.001244124965440907,,,,0.0020735416090682524,-0.062282354366353314,0.0313471054947568,-0.05923882668524912,-0.08697539101173353,0,-25779.799999999996,-0.12266749143509705,0.723534900688608,1.382106368916891,210160.0,0.7237,0.7233,0.7237,B-SUI_USDT,1789194420,2026-09-12T06:27:00+00:00,110
0.7243,,-0.0016567720557780774,,,,,-0.3108907777464337,-0.11969365500327722,-0.09602124457755144,-0.33928194731269573,0,265966.0999999999,0.42900186768638027,0.7242329042061387,1.3807601149626627,619964.8999999999,0.7246,0.7234,0.7234,B-SUI_USDT,1789194600,2026-09-12T06:30:00+00:00,195
0.7231,,0.00027658691743903674,,,,,-0.12361041300372545,-0.22597292560977636,-0.08680851784078047,-0.15128890610369547,0,-130541.20000000013,-0.13416783713855762,0.7240387013537196,1.3811208349729138,972969.4,0.7257,0.7231,0.7243,B-SUI_USDT,1789194780,2026-09-12T06:33:00+00:00,253
0.7233,,-0.0001382552191346864,,,,,0.0656209575223183,-0.16001345142925644,-0.04130688917729058,0.09067408616691337,0,58190.500000000015,0.3229165568367658,0.7236086659940953,1.3819473540868188,180202.89999999997,0.7241,0.7233,0.7234,B-SUI_USDT,1789194960,2026-09-12T06:36:00+00:00,133
0.7232,,0.0023506637168142497,,,,,0.06077155181812511,-0.022278852517431558,0.021938315091318262,0.09279016218428915,0,-37008.50000000001,-0.2860761607193241,0.7236155527240408,1.381947345341952,129365.89999999998,0.7241,0.7232,0.7233,B-SUI_USDT,1789195140,2026-09-12T06:39:00+00:00,132
0.7249,,,,,,,-0.16336201263829817,0.0856095726950868,-0.020346849227432687,-0.29287446402746736,0,336197.8,0.6476456904117759,0.7241542804786348,1.3809304720755577,519107.6,0.725,0.7232,0.7232,B-SUI_USDT,1789195320,2026-09-12T06:42:00+00:00,86
1.3631,-0.0008803462695325948,0.0004401731347662974,,,,7.336218912779024e-05,-0.0037128091481462657,0.2610856277028328,0.10289814101756446,0.06513324375329814,0,-8408.999999999996,-0.06637356739178477,1.363163054281385,0.7335949861578778,126692.0,1.3635,1.363,1.363,B-XRP_USDT,1789191720,2026-09-12T05:42:00+00:00,303
1.3637,-0.0007332991127080302,0.0005866392901665574,,,,-0.0007332991127080302,-0.10582943808642287,0.11246355484930048,-0.1162466672070055,-0.06130715905327639,0,494696.50000000023,0.8844424102701177,1.363422289844409,0.7334515066572781,559331.4999999999,1.3638,1.3631,1.3631,B-XRP_USDT,1789191900,2026-09-12T05:45:00+00:00,323
1.3645,-0.0008061561011359908,-0.0006595822645658611,,,,-0.0018321729571271206,-0.2089263593124007,-0.05317965184737139,-0.21769670142591724,0.007630635460755745,0,618186.5000000001,0.6977163230246561,1.3642917854618524,0.7329796331013059,886014.1000000002,1.3646,1.3637,1.3637,B-XRP_USDT,1789192080,2026-09-12T05:48:00+00:00,383
1.3636,-0.0002933411557640708,0.00014667057788209092,,,,-0.0013200352009387073,0.172197556320247,-0.010215829584055758,0.18163223543570564,0.20779273597941525,0,-1520.399999999987,-0.008804715306097553,1.3639994892085208,0.7331378505990759,172680.2,1.3646,1.3636,1.3646,B-XRP_USDT,1789192260,2026-09-12T05:51:00+00:00,369
1.3638,-0.0007332453438919639,-0.0004399472063352228,,,,-0.0016131397565625205,-0.07889125417997328,-0.01957197575522836,-0.038510590010132136,0.10313579692951669,0,17498.699999999993,0.18914875655178892,1.363665688067879,0.7333170405758184,92512.9,1.3639,1.3634,1.3637,B-XRP_USDT,1789192440,2026-09-12T05:54:00+00:00,251
1.3632,-0.000660211267605515,-0.00036678403755863176,,,,-0.0009536384976525092,-0.01577504381445442,-0.035022142101961,0.03437290790701237,0.11492547123619767,0,-66412.49999999994,-0.08290903507178574,1.3636260266706728,0.7333380008471581,801028.5000000002,1.3643,1.363,1.3638,B-XRP_USDT,1789192620,2026-09-12T05:57:00+00:00,198
1.3627,0.0005870697879208908,-0.0005136860644308072,,,,0.0,0.03895139483581526,0.11720986083935613,0.16101451204687428,0.1699585385253323,0,-9330.5,-0.03300206879696043,1.3628891938263754,0.7337385275101993,282724.70000000007,1.3632,1.3627,1.3632,B-XRP_USDT,1789192800,2026-09-12T06:00:00+00:00,218
1.362,0.0008076358296622566,-0.00014684287812061214,,,,0.0010279001468427307,-0.01824771457164866,-0.30059857678434626,0.12825800334688758,-0.004906418008561324,0,-124364.3,-0.4904212247724348,1.3622849700711608,0.7340527231087731,253586.7,1.3628,1.362,1.3627,B-XRP_USDT,1789192980,2026-09-12T06:03:00+00:00,263
1.3618,0.0008811866647084887,-0.00014686444411804445,,,,0.0010280511088265332,-0.10912796741006348,-0.27588144708296797,0.05324730150983812,-0.1105241641156297,0,-4060.200000000026,-0.02068879069274494,1.3618528725943124,0.734286288809206,196251.2,1.3621,1.3615,1.362,B-XRP_USDT,1789193160,2026-09-12T06:06:00+00:00,338
1.3616,0.0009547591069329897,0.00022032902467694626,,,,0.000881316098707563,-0.18839371214807357,-0.2617522902881978,-0.07067160795669997,-0.015445242655590425,0,-13380.600000000006,-0.1397769936131673,1.3617369123854857,0.7343491843567632,95728.20000000001,1.3619,1.3616,1.3617,B-XRP_USDT,1789193340,2026-09-12T06:09:00+00:00,372
1.3619,0.00190909758425728,0.0005874146413098469,,,,0.00029370732065503447,-0.005096384549900142,0.13225346783579922,-0.033327361659441786,0.33536673894414454,0,-74828.0,-0.25552816826858393,1.3621066126733918,0.7341604884717488,292836.6,1.3622,1.3615,1.3617,B-XRP_USDT,1789193520,2026-09-12T06:12:00+00:00,306
1.3627,,0.0005136860644308072,,,,0.0005870697879208908,-0.027499566935341484,-0.2986538935472936,0.04909007507472706,0.008447690634092545,0,173606.0,0.6222606780686499,1.3621017339719892,0.7341515435184455,278992.39999999997,1.3628,1.3618,1.362,B-XRP_USDT,1789193700,2026-09-12T06:15:00+00:00,287
1.3634,,-0.00014669209329620791,,,,-0.00022003813994420085,0.04431534418867727,0.035868437803279286,-0.11075972244547416,0.16292364383428032,0,210622.79999999993,0.6363676465345283,1.3632851267552233,0.7335232505784539,330976.6,1.3635,1.3627,1.3627,B-XRP_USDT,1789193880,2026-09-12T06:18:00+00:00,244
1.3632,,-0.0002934272300468832,,,,-0.0001467136150234971,0.11940873811430996,0.15460038491843162,-0.06565624878729798,0.23424141623849856,0,-106323.89999999997,-0.28753293513249356,1.3633743966859126,0.7334784009244982,369779.9,1.3635,1.3632,1.3633,B-XRP_USDT,1789194060,2026-09-12T06:21:00+00:00,267
1.3628,,-0.00036689169357206897,,,,7.337833871434718e-05,-0.06600408209298327,-0.17593060448355383,-0.08889608418583206,0.10850702730529425,0,23796.400000000016,0.0938594041629394,1.3629578701364427,0.7336936668877527,253532.39999999997,1.3633,1.3627,1.3632,B-XRP_USDT,1789194240,2026-09-12T06:24:00+00:00,191
1.3623,,0.0008808632459809118,,,,0.001614915950965301,-0.18821409747949505,-0.6038265452772412,-0.055312138126101425,-0.31113478366788444,0,-76038.70000000001,-0.42599499038357574,1.3627031420060696,0.7338192945403886,178496.7,1.363,1.3623,1.3629,B-XRP_USDT,1789194420,2026-09-12T06:27:00+00:00,227
1.3635,,-0.00029336266960022783,,,,,0.004528407058522084,-0.028365581229917603,0.05701698151264839,0.023304947768294615,0,407731.9999999999,0.47244101787116716,1.3632819150542719,0.7335232444332772,863032.6000000001,1.364,1.3623,1.3623,B-XRP_USDT,1789194600,2026-09-12T06:30:00+00:00,223
1.3631,,-7.336218912767922e-05,,,,,-0.020149829983929196,-0.20368402504192104,-0.06754980682866847,0.021365424098756924,0,-243479.79999999987,-0.2638145174816809,1.3634564824654145,0.7334246439407703,922920.3999999999,1.3647,1.363,1.3635,B-XRP_USDT,1789194780,2026-09-12T06:33:00+00:00,274
1.363,,-7.336757153342255e-05,,,,,-0.09477531709936067,-0.22422778422257952,0.007099432135182178,0.12121994073657304,0,9752.499999999978,0.08778056703411025,1.363138788610789,0.733594986157878,111100.9,1.3634,1.363,1.3631,B-XRP_USDT,1789194960,2026-09-12T06:36:00+00:00,214
1.3629,,0.0011739672756623243,,,,,0.006009084344200083,0.045979189165438784,0.0901335916634584,0.1335423760806115,0,20954.29999999999,0.058957291886187084,1.3631689656261248,0.7335860253514156,355414.8999999999,1.3637,1.3629,1.3632,B-XRP_USDT,1789195140,2026-09-12T06:39:00+00:00,228
1.3645,,,,,,,0.10892779737131647,-0.002157755427635955,-0.14231647879319986,0.16720955869379214,0,303325.6,0.5600455531741729,1.3643498921122288,0.7329497602316437,541608.7999999999,1.3646,1.3627,1.3629,B-XRP_USDT,1789195320,2026-09-12T06:42:00+00:00,122
